split,class,H,C,V,HF,HI,severity
train,正常,0.5134348273277283,0.8748577237129211,0.23582902550697327,0.01649481989443302,17.617963790893555,0
train,正常,0.5685389041900635,0.8756491541862488,0.33319881558418274,0.018332557752728462,18.5755558013916,0
train,正常,0.4866269826889038,0.8712010383605957,0.2871805727481842,0.017553439363837242,17.649682998657227,0
train,正常,0.5681785345077515,0.8763101100921631,0.2937347888946533,0.01878903992474079,18.396703720092773,0
train,正常,0.49766236543655396,0.873099148273468,0.27978581190109253,0.016811348497867584,17.696802139282227,0
train,正常,0.49301615357398987,0.8713547587394714,0.2722851634025574,0.018675440922379494,17.63778305053711,0
train,正常,0.5675894021987915,0.87286776304245,0.25835102796554565,0.01839945837855339,18.22574234008789,0
train,正常,0.5096080899238586,0.8745250105857849,0.2208871692419052,0.01566706784069538,17.510221481323242,0
train,正常,0.5398775339126587,0.875515341758728,0.26336440443992615,0.018761001527309418,17.990558624267578,0
train,正常,0.501738429069519,0.8746737241744995,0.3805517554283142,0.017513848841190338,18.184263229370117,0
train,正常,0.5031617283821106,0.8738658428192139,0.2566736042499542,0.017540473490953445,17.638322830200195,0
train,正常,0.5358779430389404,0.8754136562347412,0.22139722108840942,0.01951085589826107,17.762235641479492,0
train,正常,0.4920124411582947,0.8724911212921143,0.3124884068965912,0.018132468685507774,17.809986114501953,0
train,正常,0.4962517023086548,0.8730042576789856,0.2557130753993988,0.01796898804605007,17.58152198791504,0
train,正常,0.544064462184906,0.8782892823219299,0.29283714294433594,0.019063496962189674,18.16588020324707,0
train,正常,0.5643829703330994,0.874373197555542,0.3158009350299835,0.018535632640123367,18.45844841003418,0
train,正常,0.4858902394771576,0.8710913062095642,0.251772403717041,0.018824080005288124,17.488292694091797,0
train,正常,0.5322638154029846,0.8719017505645752,0.2783017158508301,0.017414141446352005,17.98362922668457,0
train,正常,0.569429337978363,0.8735117316246033,0.41355985403060913,0.019071588292717934,18.93995475769043,0
train,正常,0.4926823675632477,0.8710486888885498,0.2609439194202423,0.017611142247915268,17.57582664489746,0
train,正常,0.5502849817276001,0.8753255605697632,0.2959008812904358,0.019057216122746468,18.2375431060791,0
train,正常,0.5418240427970886,0.8739737272262573,0.290569543838501,0.01942864991724491,18.138031005859375,0
train,正常,0.5519147515296936,0.874255359172821,0.2563343346118927,0.019027290865778923,18.07024383544922,0
train,正常,0.49554434418678284,0.8724429607391357,0.3508949875831604,0.017951441928744316,18.008113861083984,0
train,正常,0.5465685725212097,0.8740394115447998,0.27011609077453613,0.01875155046582222,18.082950592041016,0
train,正常,0.571286141872406,0.8716205954551697,0.23873774707317352,0.019244153052568436,18.175819396972656,0
train,正常,0.49407264590263367,0.8704723119735718,0.2586129903793335,0.017919976264238358,17.577926635742188,0
train,正常,0.10543990135192871,0.8791730403900146,0.28844940662384033,0.011295224539935589,15.976768493652344,0
train,正常,0.10933440178632736,0.877876877784729,0.2621985077857971,0.010882977396249771,15.860809326171875,0
train,正常,0.11529813706874847,0.8783290386199951,0.32027754187583923,0.010591118596494198,16.136314392089844,0
train,正常,0.11985719203948975,0.8790863752365112,0.3015952408313751,0.011514367535710335,16.066987991333008,0
train,正常,0.1060963049530983,0.8768916726112366,0.2848716080188751,0.011057875119149685,15.960415840148926,0
train,正常,0.11982665956020355,0.8789430856704712,0.29217085242271423,0.011151566170156002,16.021669387817383,0
train,正常,0.1117764413356781,0.8784012198448181,0.27586910128593445,0.011094956658780575,15.930235862731934,0
train,正常,0.1051308885216713,0.8762958645820618,0.2719506025314331,0.01129483338445425,15.900635719299316,0
train,正常,0.1164306253194809,0.8791406154632568,0.27467137575149536,0.011086809448897839,15.933926582336426,0
train,正常,0.10557400435209274,0.8759252429008484,0.27791473269462585,0.01043787319213152,15.923564910888672,0
train,正常,0.11918821185827255,0.8791412115097046,0.28724145889282227,0.01043130736798048,15.993152618408203,0
train,正常,0.11423768848180771,0.8773238658905029,0.27794525027275085,0.010269086807966232,15.939571380615234,0
train,正常,0.10643571615219116,0.8742614388465881,0.25319480895996094,0.011331172659993172,15.816524505615234,0
train,正常,0.11652308702468872,0.8788700699806213,0.2695646584033966,0.010132829658687115,15.904423713684082,0
train,正常,0.11041316390037537,0.8786863684654236,0.28038227558135986,0.010525320656597614,15.944621086120605,0
train,正常,0.11438148468732834,0.8782179951667786,0.24608957767486572,0.0093534542247653,15.78579044342041,0
train,正常,0.11269859969615936,0.8784050941467285,0.3030710518360138,0.010153589770197868,16.05051612854004,0
train,正常,0.10639133304357529,0.8782193660736084,0.26082029938697815,0.010923775844275951,15.848847389221191,0
train,正常,0.11901380866765976,0.8786532282829285,0.25808191299438477,0.010546311736106873,15.858870506286621,0
train,正常,0.11901380866765976,0.8786532282829285,0.25808191299438477,0.010546311736106873,15.858870506286621,0
train,正常,0.10850095003843307,0.8789190649986267,0.3266502618789673,0.011098486371338367,16.15454864501953,0
train,正常,0.11573565006256104,0.8783090114593506,0.26215919852256775,0.01044625323265791,15.870562553405762,0
train,正常,0.10899311304092407,0.8783221244812012,0.32241493463516235,0.01146809384226799,16.138965606689453,0
train,正常,0.11218638718128204,0.8787591457366943,0.2852576971054077,0.01011020876467228,15.96786880493164,0
train,正常,0.11593469232320786,0.8781704902648926,0.2778988778591156,0.0105599882081151,15.94454288482666,0
train,正常,0.11030211299657822,0.8777791261672974,0.24624407291412354,0.0106912050396204,15.787013053894043,0
train,正常,0.10889698565006256,0.8752090930938721,0.28559762239456177,0.0112605644389987,15.97075366973877,0
train,正常,0.11558936536312103,0.8775432705879211,0.2894764542579651,0.010518671944737434,15.99681568145752,0
train,正常,0.10518255829811096,0.8774832487106323,0.2836170494556427,0.011099964380264282,15.95307445526123,0
train,正常,0.11971796303987503,0.8778738975524902,0.31061628460884094,0.010780544020235538,16.103038787841797,0
train,正常,0.10917765647172928,0.8776319622993469,0.2937462031841278,0.010631218552589417,16.004234313964844,0
train,正常,0.12039501219987869,0.8776692152023315,0.27700209617614746,0.009997605346143246,15.9459867477417,0
train,正常,0.1081460565328598,0.8755326867103577,0.27130937576293945,0.010240615345537663,15.896889686584473,0
train,正常,0.11725706607103348,0.8780395984649658,0.27978724241256714,0.010522227734327316,15.95569896697998,0
train,正常,0.10798203945159912,0.878389298915863,0.2824248969554901,0.010927855968475342,15.951839447021484,0
train,正常,0.11095809936523438,0.877426028251648,0.256878525018692,0.011498180218040943,15.843265533447266,0
train,正常,0.11781660467386246,0.8775907754898071,0.26819780468940735,0.010381091386079788,15.902486801147461,0
train,正常,0.11181095242500305,0.8779144883155823,0.22711250185966492,0.011049551889300346,15.702072143554688,0
train,正常,0.11244601011276245,0.8784839510917664,0.26526951789855957,0.010608531534671783,15.879408836364746,0
train,正常,0.11815272271633148,0.8775808811187744,0.2880668044090271,0.01024643424898386,15.993824005126953,0
train,正常,0.11427513509988785,0.8775055408477783,0.2629949450492859,0.010589496232569218,15.872520446777344,0
train,正常,0.105818971991539,0.876568615436554,0.24983252584934235,0.011002624407410622,15.797183990478516,0
train,正常,0.11618026345968246,0.8792409896850586,0.28598126769065857,0.010680354200303555,15.982823371887207,0
train,正常,0.10795296728610992,0.87826007604599,0.3009454011917114,0.010964796878397465,16.036684036254883,0
train,正常,0.11932411044836044,0.8785311579704285,0.2854630649089813,0.010235539637506008,15.984099388122559,0
train,正常,0.10808060318231583,0.8779878616333008,0.2835032045841217,0.010137243196368217,15.9519624710083,0
train,正常,0.12084795534610748,0.8768410086631775,0.3098118305206299,0.010318600572645664,16.098899841308594,0
train,正常,0.10903195291757584,0.8752741813659668,0.2679193913936615,0.01002887450158596,15.88161849975586,0
train,正常,0.11877812445163727,0.877994954586029,0.2857009470462799,0.010188881307840347,15.98383903503418,0
train,正常,0.11659946292638779,0.878574550151825,0.2428523451089859,0.009351463988423347,15.775020599365234,0
train,正常,0.10874718427658081,0.8773753643035889,0.24480414390563965,0.010054466314613819,15.773151397705078,0
train,正常,0.11940519511699677,0.878140389919281,0.249517560005188,0.00996429193764925,15.816006660461426,0
train,正常,0.11083444952964783,0.8770339488983154,0.2894459068775177,0.010644271969795227,15.988018035888672,0
train,正常,0.11622834950685501,0.8779364824295044,0.2954656183719635,0.009803497232496738,16.020828247070312,0
train,正常,0.11904597282409668,0.8783023357391357,0.2880990207195282,0.010289003141224384,15.99598217010498,0
train,正常,0.12107833474874496,0.8771404027938843,0.20838360488414764,0.01001992542296648,15.625104904174805,0
train,正常,0.11183909326791763,0.8792611360549927,0.2376810610294342,0.010422829538583755,15.747895240783691,0
train,正常,0.12137837707996368,0.8770317435264587,0.25527679920196533,0.01104486733675003,15.854076385498047,0
train,正常,0.10936317592859268,0.8773828148841858,0.21924133598804474,0.010716807097196579,15.657746315002441,0
train,正常,0.12061518430709839,0.8780682682991028,0.2926263213157654,0.01119251735508442,16.02574920654297,0
train,正常,0.1087292954325676,0.8776988983154297,0.24135830998420715,0.010375529527664185,15.758944511413574,0
train,正常,0.1205763965845108,0.8774383664131165,0.24933938682079315,0.010663318447768688,15.822163581848145,0
train,正常,0.11056841164827347,0.8764596581459045,0.24993585050106049,0.010062369517982006,15.800972938537598,0
train,正常,0.11096557229757309,0.877822995185852,0.2511115074157715,0.010211832821369171,15.808043479919434,0
train,正常,0.11524210125207901,0.8779534101486206,0.2659890651702881,0.009912790730595589,15.883966445922852,0
train,正常,0.11196732521057129,0.8791564702987671,0.24930888414382935,0.010118827223777771,15.800834655761719,0
train,正常,0.10864341259002686,0.879664957523346,0.246943861246109,0.010872033424675465,15.787941932678223,0
train,正常,0.10570693761110306,0.8769329190254211,0.27534404397010803,0.011205106042325497,15.916764259338379,0
train,正常,0.1085243821144104,0.8798316121101379,0.2440849095582962,0.01069030910730362,15.77310562133789,0
train,正常,0.10586697608232498,0.8785038590431213,0.2594032883644104,0.0106269596144557,15.839290618896484,0
train,正常,0.11859025061130524,0.8782188892364502,0.22601492702960968,0.010509306564927101,15.70705795288086,0
train,正常,0.1148095577955246,0.8790463209152222,0.24830330908298492,0.010795916430652142,15.80618667602539,0
train,正常,0.12219642102718353,0.8787440657615662,0.2778187692165375,0.01092767994850874,15.95931339263916,0
train,正常,0.11838728934526443,0.8793333172798157,0.25044193863868713,0.010790612548589706,15.823399543762207,0
train,正常,0.11083422601222992,0.8789429664611816,0.2475157529115677,0.010895069688558578,15.795190811157227,0
train,正常,0.12299185991287231,0.878877580165863,0.25361013412475586,0.011435150168836117,15.851916313171387,0
train,正常,0.11257587373256683,0.880315363407135,0.23300839960575104,0.0110008018091321,15.730892181396484,0
train,正常,0.11614392697811127,0.8795264959335327,0.26338717341423035,0.010926577262580395,15.880024909973145,0
train,正常,0.12191321700811386,0.8800793886184692,0.2949994206428528,0.01195473037660122,16.043907165527344,0
train,正常,0.11125724017620087,0.8813154101371765,0.23713640868663788,0.011025525629520416,15.747784614562988,0
train,正常,0.12327830493450165,0.879226803779602,0.21384383738040924,0.01139689888805151,15.664375305175781,0
train,正常,0.11393944919109344,0.8821431994438171,0.25651681423187256,0.011061522178351879,15.844145774841309,0
train,正常,0.11821328848600388,0.8806506991386414,0.2558673024177551,0.01088497880846262,15.848831176757812,0
train,正常,0.12782973051071167,0.8790669441223145,0.22600102424621582,0.011201545596122742,15.730611801147461,0
train,正常,0.11442198604345322,0.8812234401702881,0.1848200112581253,0.011409479193389416,15.506234169006348,0
train,正常,0.11160081624984741,0.8813163042068481,0.23514924943447113,0.010867520235478878,15.738080024719238,0
train,正常,0.11926297843456268,0.8800957202911377,0.2726387083530426,0.010495191439986229,15.926408767700195,0
train,正常,0.11686988919973373,0.8814952969551086,0.24169255793094635,0.011092736385762691,15.780935287475586,0
train,正常,0.11543331295251846,0.8809658885002136,0.2705194354057312,0.010783331468701363,15.910548210144043,0
train,正常,0.11839715391397476,0.8823859691619873,0.25223129987716675,0.010974469594657421,15.83259391784668,0
train,正常,0.11614885181188583,0.8841567039489746,0.28136810660362244,0.01115046814084053,15.964003562927246,0
train,正常,0.1164681613445282,0.87841796875,0.2775094509124756,0.011890718713402748,15.952340126037598,0
train,正常,0.11666856706142426,0.883577823638916,0.23476485908031464,0.011031512171030045,15.747243881225586,0
train,正常,0.1267467737197876,0.8793994784355164,0.32010403275489807,0.011081566102802753,16.1622314453125,0
train,正常,0.11795683950185776,0.8826032280921936,0.2741975784301758,0.011098721995949745,15.934501647949219,0
train,正常,0.11502091586589813,0.8833293318748474,0.2914445996284485,0.010571010410785675,16.004291534423828,0
train,正常,0.11813575029373169,0.8835934996604919,0.29767048358917236,0.010568421334028244,16.03898048400879,0
train,正常,0.11770325899124146,0.8831706047058105,0.2678571045398712,0.010296794585883617,15.899447441101074,0
train,正常,0.1281663477420807,0.8804322481155396,0.2516223192214966,0.010903330519795418,15.849924087524414,0
train,正常,0.12008490413427353,0.8826747536659241,0.2882101833820343,0.011514438316226006,16.00595474243164,0
train,正常,0.1255163699388504,0.8800590634346008,0.3016532063484192,0.011098025366663933,16.076244354248047,0
train,正常,0.11455249786376953,0.8836610913276672,0.2618352770805359,0.011277534998953342,15.87134838104248,0
train,正常,0.12341757863759995,0.8835927248001099,0.2741453945636749,0.010436356998980045,15.941174507141113,0
train,正常,0.12137452512979507,0.8839408755302429,0.31731313467025757,0.010202712379395962,16.132230758666992,0
train,正常,0.12113602459430695,0.8836341500282288,0.29220253229141235,0.010548098012804985,16.02007293701172,0
train,正常,3.508042335510254,1.0,0.6842473745346069,1.1406539670133498e-05,40.33467483520508,0
train,正常,2.5080947875976562,1.0,0.33631980419158936,6.884789763716981e-05,65.08698272705078,0
train,正常,2.336519241333008,1.0,0.5578522682189941,0.00010917518375208601,65.32454681396484,0
train,正常,3.511206865310669,1.0,0.5593836307525635,0.0009630729909986258,39.682613372802734,0
train,正常,2.450399875640869,1.0,0.9249988198280334,0.0019234702922403812,67.11400604248047,0
train,正常,2.2009823322296143,1.0,0.6933314800262451,0.0019747340120375156,64.95498657226562,0
train,正常,3.4403698444366455,1.0,0.9241016507148743,0.003557072952389717,45.19763946533203,0
train,正常,3.2548775672912598,1.0,1.141647219657898,0.0040315003134310246,56.49087905883789,0
train,正常,2.5534324645996094,1.0,1.2481530904769897,0.007755227852612734,68.47162628173828,0
train,正常,2.6417160034179688,1.0,1.370624303817749,0.01038752868771553,69.09217834472656,0
train,正常,2.2930238246917725,1.0,1.5874311923980713,0.012670726515352726,68.23810577392578,0
train,正常,2.0441064834594727,1.0,1.4749016761779785,0.013614671304821968,65.3164291381836,0
train,正常,2.324065923690796,1.0,1.8365269899368286,0.006695453077554703,68.87739562988281,0
train,正常,2.376539468765259,1.0,1.5068557262420654,0.008651762269437313,68.44396209716797,0
train,正常,1.0456039905548096,0.9835206866264343,0.35450857877731323,0.013180037029087543,27.472349166870117,0
train,正常,1.4444637298583984,1.0,2.2253904342651367,0.04141544923186302,47.13210678100586,0
train,正常,1.2967792749404907,0.9981870055198669,0.669405996799469,0.013079339638352394,37.24178695678711,0
train,正常,1.3824437856674194,0.9993141889572144,1.24881911277771,0.042133722454309464,42.62071990966797,0
train,正常,0.6234670281410217,0.8970734477043152,0.510563850402832,0.002047792309895158,19.80515480041504,0
train,正常,0.36422428488731384,0.8296757936477661,0.4045979678630829,0.002167479833588004,17.30401611328125,0
train,正常,0.4093628525733948,0.8398563265800476,0.39185550808906555,0.003786143846809864,17.507530212402344,0
train,正常,0.6122813820838928,0.8749282360076904,0.3016992509365082,0.00477922149002552,18.80405044555664,0
train,正常,0.7262272834777832,0.9300979375839233,0.324804425239563,0.0026480837259441614,20.37065887451172,0
train,正常,0.6673169732093811,0.9446043372154236,0.20325011014938354,0.004635107237845659,18.997438430786133,0
train,正常,1.2625812292099,0.9957232475280762,0.677849531173706,0.014779750257730484,35.9903450012207,0
train,正常,1.5957508087158203,1.0,1.6794590950012207,0.054579202085733414,52.422332763671875,0
train,正常,0.7092934250831604,0.9352635741233826,0.5964978933334351,0.0034692834597080946,21.25606918334961,0
train,正常,0.5225321650505066,0.8820578455924988,0.2536008358001709,0.008791499771177769,17.727895736694336,0
train,正常,0.46353766322135925,0.8467108607292175,0.3282774090766907,0.0025079555343836546,17.572734832763672,0
train,正常,0.505003035068512,0.846993088722229,0.5265506505966187,0.0012121149338781834,18.719432830810547,0
train,正常,0.6288067102432251,0.8759016394615173,0.2701568007469177,0.0020635551773011684,18.829689025878906,0
train,正常,0.5617514848709106,0.8947577476501465,0.5941911339759827,0.0034136073663830757,19.494319915771484,0
train,正常,1.0473755598068237,0.9811762571334839,0.5384230017662048,0.01292481366544962,28.291667938232422,0
train,正常,1.339676022529602,1.0,0.9458029866218567,0.02631314843893051,39.937808990478516,0
train,正常,1.4136301279067993,0.999609112739563,0.8923903703689575,0.038840461522340775,42.81474304199219,0
train,正常,0.6019125580787659,0.901642918586731,0.5082366466522217,0.008351950906217098,19.596107482910156,0
train,正常,0.5853500962257385,0.8537048697471619,0.2778152823448181,0.003639770206063986,18.402652740478516,0
train,正常,0.40168508887290955,0.858042299747467,0.45043909549713135,0.002088469685986638,17.696237564086914,0
train,正常,0.5540485382080078,0.8717328906059265,0.290865957736969,0.0028762053698301315,18.14640235900879,0
train,正常,0.479789137840271,0.8621410727500916,0.2983212172985077,0.002977780532091856,17.5565185546875,0
train,正常,0.8855064511299133,0.9408258199691772,0.3985966145992279,0.010934610851109028,23.639429092407227,0
train,正常,1.5842244625091553,0.9999842643737793,1.0867955684661865,0.0425051748752594,50.41819763183594,0
train,正常,1.4713424444198608,1.0,2.1374382972717285,0.03427261859178543,48.053226470947266,0
train,正常,0.79966801404953,0.9637340307235718,0.2683619558811188,0.01114286296069622,21.371713638305664,0
train,正常,0.8579479455947876,0.9040175080299377,0.3294362723827362,0.004778998903930187,22.723051071166992,0
train,正常,0.5074986219406128,0.8294926285743713,0.43815428018569946,0.0027278398629277945,18.391311645507812,0
train,正常,0.3928007185459137,0.8378639817237854,0.443265825510025,0.004446833860129118,17.63462257385254,0
train,正常,0.4274425208568573,0.830003023147583,0.32792410254478455,0.00630804430693388,17.35664176940918,0
train,正常,0.7355202436447144,0.9352524876594543,0.35564690828323364,0.007808004505932331,20.681720733642578,0
train,正常,1.1290242671966553,0.9940643310546875,0.756786584854126,0.012327104806900024,31.596094131469727,0
train,正常,1.6015599966049194,1.0,1.094490647315979,0.042207542806863785,51.134117126464844,0
train,正常,1.6349914073944092,1.0,0.47287869453430176,0.09498026967048645,50.627716064453125,0
train,正常,1.0340681076049805,0.9686495661735535,0.8586888909339905,0.010240582749247551,29.05931854248047,0
train,正常,0.42850279808044434,0.8609669208526611,0.353598415851593,0.0017398757627233863,17.441268920898438,0
train,正常,0.353813111782074,0.8259733319282532,0.27177441120147705,0.0023839613422751427,16.662599563598633,0
train,正常,0.47269362211227417,0.8271055817604065,0.31669577956199646,0.00553505215793848,17.61137580871582,0
train,正常,0.557884693145752,0.8489558100700378,0.3496181070804596,0.003934097476303577,18.457639694213867,0
train,正常,0.6209841966629028,0.9413303136825562,0.31845125555992126,0.005487005691975355,18.976892471313477,0
train,正常,0.9017869234085083,0.9883785247802734,0.47393378615379333,0.017206652089953423,24.351070404052734,0
train,正常,1.3723859786987305,0.9995225667953491,0.5378143787384033,0.02618248574435711,39.79090118408203,0
train,正常,1.4526116847991943,1.0,0.8671010136604309,0.03849903121590614,44.324668884277344,0
train,正常,1.2886494398117065,0.9992503523826599,0.7676642537117004,0.03937223181128502,37.45112228393555,0
train,正常,0.6223058104515076,0.9373821020126343,0.7463625073432922,0.01049450971186161,20.734025955200195,0
train,正常,0.7103234529495239,0.8601545095443726,0.30351871252059937,0.007030036766082048,20.07602882385254,0
train,正常,0.47178131341934204,0.8319615721702576,0.5221143364906311,0.007867143489420414,18.49186897277832,0
train,正常,0.42361894249916077,0.8479580879211426,0.42593738436698914,0.004630404058843851,17.74418067932129,0
train,正常,0.38691845536231995,0.8548656105995178,0.30983296036720276,0.007397563196718693,17.03573226928711,0
train,正常,0.726334810256958,0.8800487518310547,0.37878718972206116,0.01127727422863245,20.67035484313965,0
train,正常,0.8107937574386597,0.9656567573547363,0.48554447293281555,0.015219229273498058,22.545236587524414,0
train,正常,1.329369306564331,0.9966748356819153,0.7244151830673218,0.06365654617547989,39.025516510009766,0
train,正常,1.4217798709869385,1.0,1.4497030973434448,0.12698546051979065,45.24760055541992,0
train,正常,1.4602152109146118,0.9991623163223267,1.2159534692764282,0.0600152462720871,45.81591796875,0
train,正常,0.899976372718811,0.976561963558197,0.6510332822799683,0.015617923811078072,24.99517250061035,0
train,正常,0.47579261660575867,0.8745846748352051,0.5500277280807495,0.00816519558429718,18.625993728637695,0
train,正常,0.6050384640693665,0.8505946397781372,0.30452167987823486,0.006136052310466766,18.749963760375977,0
train,正常,0.425601989030838,0.8397870063781738,0.41394534707069397,0.00605333037674427,17.716686248779297,0
train,正常,0.46057048439979553,0.85454922914505,0.32986143231391907,0.004978887736797333,17.57309341430664,0
train,正常,0.3791385293006897,0.8441756963729858,0.39162594079971313,0.0060843294486403465,17.3483829498291,0
train,正常,0.6989365816116333,0.8979455828666687,0.3340938687324524,0.008256475441157818,20.054885864257812,0
train,正常,0.9208510518074036,0.9661790132522583,0.4541435241699219,0.020504793152213097,24.72195053100586,0
train,正常,1.1189954280853271,0.989604651927948,0.5915474891662598,0.05718698352575302,30.951601028442383,0
train,正常,1.6023834943771362,1.0,0.9743319153785706,0.16369490325450897,51.555992126464844,0
train,正常,1.6071505546569824,0.9998633861541748,1.3949484825134277,0.0986889898777008,52.51062774658203,0
train,正常,0.9471943974494934,0.9785557985305786,0.8690020442008972,0.029144011437892914,26.939382553100586,0
train,正常,0.5889056324958801,0.9071502685546875,0.6333182454109192,0.011717844754457474,19.967287063598633,0
train,正常,0.6797530651092529,0.8574435114860535,0.4079454839229584,0.007542382460087538,20.116147994995117,0
train,正常,0.3794492483139038,0.8423311114311218,0.5175333619117737,0.007734559942036867,17.88572120666504,0
train,正常,0.3714176118373871,0.858133852481842,0.4947877824306488,0.005596323404461145,17.73388671875,0
train,正常,0.374312162399292,0.8665856122970581,0.2659909129142761,0.006639861036092043,16.759567260742188,0
train,正常,0.6103975176811218,0.8562349677085876,0.30885645747184753,0.007435822393745184,18.835676193237305,0
train,正常,0.6902256011962891,0.8777226805686951,0.35180163383483887,0.010243047028779984,20.0278263092041,0
train,正常,0.8357296586036682,0.96867835521698,0.650300145149231,0.02277815155684948,23.70682144165039,0
train,正常,1.3296175003051758,0.9933910369873047,0.6533730626106262,0.1130780354142189,39.08290481567383,0
train,正常,1.6252144575119019,1.0,0.7819042205810547,0.18218976259231567,51.94173812866211,0
train,正常,1.3593864440917969,0.9902654886245728,1.2851964235305786,0.11000249534845352,42.21612548828125,0
train,正常,0.9245547652244568,0.955668032169342,0.6746494770050049,0.029666166752576828,25.72993278503418,0
train,正常,0.7686175107955933,0.8598966002464294,0.3948170244693756,0.01609390787780285,21.441822052001953,0
train,正常,0.4023253619670868,0.8485045433044434,0.36791425943374634,0.009872413240373135,17.399063110351562,0
train,正常,0.4676620364189148,0.8663384318351746,0.5054728984832764,0.011780628934502602,18.412853240966797,0
train,正常,0.4374343454837799,0.8620726466178894,0.31726524233818054,0.014347868971526623,17.417858123779297,0
train,正常,0.7254226803779602,0.8758009672164917,0.4542319178581238,0.017352739349007607,21.01736831665039,0
train,正常,0.7910988926887512,0.8737733960151672,0.573283314704895,0.01669674552977085,22.558591842651367,0
train,正常,0.7458869218826294,0.9313964247703552,0.5165682435035706,0.0186826940625906,21.590457916259766,0
train,正常,1.1206237077713013,0.9716119766235352,0.6594485640525818,0.025203295052051544,31.058012008666992,0
train,正常,1.6990134716033936,1.0,0.8944424986839294,0.21643666923046112,55.346763610839844,0
train,正常,1.290319561958313,0.9792864322662354,0.786618173122406,0.09780050069093704,37.94657516479492,0
train,正常,1.0745735168457031,0.9710172414779663,0.6914977431297302,0.02679428458213806,29.760894775390625,0
train,正常,0.9191502928733826,0.8808137774467468,0.7308650612831116,0.01078632939606905,25.692975997924805,0
train,正常,0.4336903989315033,0.861260712146759,0.5054821372032166,0.014112647622823715,18.196069717407227,0
train,正常,0.388226717710495,0.868079662322998,0.41189613938331604,0.004430471919476986,17.4702205657959,0
train,正常,0.457838237285614,0.8714515566825867,0.5598726272583008,0.012999268248677254,18.56681251525879,0
train,正常,0.5352942943572998,0.8703895807266235,0.3444831967353821,0.0026912216562777758,18.21527862548828,0
train,正常,0.9017317891120911,0.8850767016410828,0.566501259803772,0.0222761407494545,24.75922966003418,0
train,正常,0.9795278906822205,0.9705851674079895,0.6255807876586914,0.03685285523533821,26.93602752685547,0
train,正常,0.36749550700187683,0.8548278212547302,0.35721075534820557,0.013617963530123234,17.18282127380371,0
train,正常,0.4908820390701294,0.865196704864502,0.46353667974472046,0.011493289843201637,18.413475036621094,0
train,正常,0.6281242966651917,0.845993161201477,0.3686133325099945,0.00919158011674881,19.31575584411621,0
train,正常,0.3774091303348541,0.859655499458313,0.47038018703460693,0.010385529138147831,17.69618797302246,0
train,正常,0.589643120765686,0.8733580708503723,0.42945319414138794,0.01253881212323904,19.170360565185547,0
train,正常,1.553037166595459,0.9458579421043396,0.2643381953239441,0.05241640657186508,46.16841125488281,0
train,正常,1.2166340351104736,0.8843623399734497,0.47413885593414307,0.009675967507064342,33.49226379394531,0
train,正常,1.5058847665786743,0.9931010603904724,1.471138834953308,0.016775844618678093,48.063331604003906,0
train,正常,1.15459144115448,0.9997571706771851,1.0846179723739624,0.054957784712314606,33.755531311035156,0
train,正常,1.0817047357559204,0.9650478363037109,0.34309086203575134,0.022602280601859093,28.546064376831055,0
train,正常,1.1565749645233154,0.9092151522636414,0.5177932977676392,0.013866382651031017,31.61644744873047,0
train,正常,0.6104522943496704,0.849456787109375,0.615240752696991,0.0035138840321451426,20.084941864013672,0
train,正常,0.6568294763565063,0.8761024475097656,0.4160566031932831,0.012570125982165337,19.88364028930664,0
train,正常,0.5211259722709656,0.856055736541748,0.5144663453102112,0.002782620722427964,18.81340980529785,0
train,正常,0.5969787836074829,0.8604572415351868,0.3784409463405609,0.0013645719736814499,18.959064483642578,0
train,正常,1.08866286277771,0.9586333632469177,0.4357264041900635,0.03715572506189346,29.251008987426758,0
train,正常,0.7170514464378357,0.9428023099899292,0.33941733837127686,0.005384218879044056,20.31688117980957,0
train,正常,1.210031270980835,0.9990723729133606,0.9403054118156433,0.10849552601575851,35.559757232666016,0
train,正常,1.6722285747528076,1.0,1.1050745248794556,0.17590492963790894,54.746116638183594,0
train,正常,1.2838972806930542,0.9855403304100037,1.6597092151641846,0.06283672153949738,39.859954833984375,0
train,正常,0.7747735381126404,0.9075633883476257,0.6131137609481812,0.022850174456834793,22.467172622680664,0
train,正常,0.6881424188613892,0.8407734632492065,0.3393094837665558,0.012491266243159771,19.964981079101562,0
train,正常,0.41281262040138245,0.8509662747383118,0.36060044169425964,0.010783343575894833,17.434690475463867,0
train,正常,0.93598473072052,0.8976104259490967,0.6150274276733398,0.00810744147747755,25.640687942504883,0
train,正常,1.4715274572372437,0.8942187428474426,0.37430301308631897,0.035990387201309204,43.21691131591797,0
train,正常,1.1241024732589722,0.891165018081665,0.39161843061447144,0.026716601103544235,30.11075782775879,0
train,正常,1.6223028898239136,0.9993969202041626,1.6339669227600098,0.05653214454650879,53.394866943359375,0
train,正常,1.3115947246551514,0.9996134042739868,0.945321798324585,0.02077149599790573,38.80344009399414,0
train,正常,0.9911696314811707,0.9542128443717957,0.6551606059074402,0.015170644968748093,27.211166381835938,0
train,正常,1.4946938753128052,0.9818212985992432,1.3396867513656616,0.08402515202760696,47.70803451538086,0
train,正常,1.1746559143066406,0.8820973038673401,0.7047205567359924,0.005469043739140034,32.88870620727539,0
train,正常,0.4728262424468994,0.8466851115226746,0.24404172599315643,0.003898156573995948,17.262672424316406,0
